max_players,max_playtime,min_age,min_players,min_playtime,name,playing_time,Year_of_Release,artist,category,designer,expansion,publisher,average_rating,users_rated,principal_category,secondary_category,other_category,WeightedAverage
4,120,13,1,120,Pathfinder Adventure Card Game: Mummy's Mask – Base Set,120,2016,Tyler Jacobson,"Card Game,Fantasy,Fighting","Chad Brown,Tanis O'Connor,Paul Peterson,Keith Richmond,Mike Selinker,Liz Spain,Gaby Weidling",yes,Paizo Publishing,8.34508,122,Card Game,Fantasy,Fighting,6.760915509201002
4,90,13,2,30,The Banner Saga: Warbands,90,2016,Keith Lowe,"Fantasy,Miniatures,Negotiation","Brian Shotton,Kenny Sims",no,MegaCon Games,5.642,50,Fantasy,Miniatures,Negotiation,6.307799430405497
6,180,14,2,90,Glen Drover's Empires: Galactic Rebellion,180,2016,Paul Niemeyer,"Civilization,Exploration,Science Fiction","Don Beyer,Glenn Drover",yes,Eagle-Gryphon Games,6.83788,66,Civilization,Exploration,Science Fiction,6.42842714968732
4,30,8,2,25,Nerdy Inventions,30,2015,Chih-Fan Chen,Dice,Chih-Fan Chen,no,"Homosapiens Lab,Mayday Games",5.93373,126,Dice,,,6.285686368567131
4,120,0,2,60,Islebound (Kickstarter edition),120,2016,Ryan Laukat,Nautical,Ryan Laukat,yes,Red Raven Games,7.81458,120,Nautical,,,6.653127881811328
10,180,5,1,5,Pyramid Arcade,180,2016,Eileen Tjan,"Abstract Strategy,Animals,Dice,Game System,Science Fiction,Space Exploration","John Cooper,Andrew Looney,Kristin Looney",yes,Looney Labs,8.32321,248,Abstract Strategy,Animals,"Dice,Game System,Science Fiction,Space Exploration",7.020515730913132
4,15,6,2,15,Nine Tiles,15,2015,unknown,"Action / Dexterity,Real-time",Jean-Claude Pellin,no,Oink Games,6.42602,83,Action / Dexterity,Real-time,,6.3817312979811724
6,20,12,2,20,Deadfall,20,2016,Bill McGuire,"Bluffing,Card Game","James Ernest,Nora Miller",no,Cheapass Games,6.85877,57,Bluffing,Card Game,,6.42394897077742
4,45,8,2,45,Taluva Deluxe,45,2015,"Charlotte Bey,Xavier Gueniffey Durin,Mathieu Moreau","City Building,Territory Building",Marcel-André Casasola Merkle,yes,Ferti,8.03049,134,City Building,Territory Building,,6.724409064231898
6,90,14,1,30,Draconis Invasion,90,2016,"Juan Pablo Fernández,Vuk Kostic,Manthos Lappas,Grzegorz Pedrycz,Unrealsmoker","Card Game,Fantasy",Jeff Lai,no,KEJI Inc,7.54262,210,Card Game,Fantasy,,6.719915333412709
2,20,8,2,10,Avignon: A Clash of Popes,20,2016,Fabrice Weiss,"Abstract Strategy,Political,Religious",John du Bois,yes,Button Shy,6.55207,140,Abstract Strategy,Political,Religious,6.413249198004723
8,15,8,2,15,Complots,15,2013,Xavier Gueniffey Durin,"Bluffing,Card Game,Deduction",Rikki Tahta,yes,Ferti,6.85533,122,Bluffing,Card Game,Deduction,6.468713740712257
7,20,14,2,20,Ravenous River,20,2016,Felicia Cano,"Animals,Bluffing",Isaac Shalev,no,Alderac Entertainment Group (AEG),6.30766,111,Animals,Bluffing,,6.362258505274998
4,45,14,2,35,RONE,45,2016,unknown,"Card Game,Science Fiction",Štěpán Štefaník,yes,"GREIFERISTO,REXhry",8.52769,65,Card Game,Science Fiction,,6.622105374731015
4,90,14,2,60,Topoum,90,2016,Pedro Soto,"Territory Building,World War I",Perepau Llistosella,yes,Looping Games,7.58371,302,Territory Building,World War I,,6.829763225340428
6,50,12,3,20,Spoilers,50,2016,Manu Palau,"Bluffing,Movies / TV / Radio theme,Party Game,Trivia",Manu Palau,no,"Brain Picnic,Zacatrus",6.02206,68,Bluffing,Movies / TV / Radio theme,"Party Game,Trivia",6.33220029352645
6,25,6,3,10,Simon's Cat Card Game,25,2016,Simon Tofield,"Card Game,Comic Book / Strip,Humor,Movies / TV / Radio theme,Number,Party Game","Samuel Mitschke,Randy Scheunemann",yes,Steve Jackson Games,6.22061,124,Card Game,Comic Book / Strip,"Humor,Movies / TV / Radio theme,Number,Party Game",6.343822638979204
10,45,13,5,45,Secret Hitler,45,2016,Mackenzie Schubert,"Bluffing,Card Game,Deduction,Party Game,Political,Print & Play,World War II","Mike Boxleiter,Tommy Maranges,Max Temkin",no,Goat Wolf & Cabbage,7.62017,3485,Bluffing,Card Game,"Deduction,Party Game,Political,Print & Play,World War II",7.463860009215313
8,75,12,2,45,Incómodos Invitados,75,2016,"Samuel Gonzalo García,Laura Medina Solera","Card Game,Deduction,Humor,Movies / TV / Radio theme,Murder/Mystery",Ron Gonzalo García,no,Megacorpin Games,7.8843,270,Card Game,Deduction,"Humor,Movies / TV / Radio theme,Murder/Mystery",6.9038320606792505
5,60,8,2,30,Jewels,60,2016,Elisa Reali,"Card Game,Economic,Fantasy,Print & Play",Omar Khmayes,no,"(Self-Published),(Web published),CosplaYou",7.1277,74,Card Game,Economic,"Fantasy,Print & Play",6.47149736362896
4,30,8,2,15,Alienation,30,2016,"Moy Shin Hung,MJ Leong","Card Game,Science Fiction","Chris Lombardi,Coryn Lombardi",no,(Self-Published),7.77367,169,Card Game,Science Fiction,,6.727862356835612
4,45,10,2,45,Sea of Clouds,45,2016,Miguel Coimbra,"Card Game,Pirates",Théo Rivière,yes,"Hutter Trade GmbH + Co KG,IELLO,uplay.it edizioni",6.98545,757,Card Game,Pirates,,6.742382924998427
5,20,8,2,20,Tales & Games: The Pied Piper,20,2016,Mathieu Leyssenne,Children's Game,Agnès Largeaud,no,"GoKids 玩樂小子,IELLO,Purple Brain Creations",6.70295,125,Children's Game,,,6.440093498756838
10,0,17,3,30,Red Flags,0,2015,unknown,"Card Game,Humor,Party Game",Darin Ross,yes,Skybound Games,6.28612,121,Card Game,Humor,Party Game,6.357182297460585
6,120,13,1,60,Cavern Tavern,120,2016,"Mihajlo Dimitrievski,Vojkan Krstevski","Dice,Fantasy","Ivana Krstevska,Vojkan Krstevski,Maja Matovska,Toni Toshevski",no,Final Frontier Games,7.33003,364,Dice,Fantasy,,6.776991442966463
4,10,6,2,10,Top That!,10,2016,Stéphane Escapa,Action / Dexterity,Thierry Denoual,no,"Blue Orange (EU),Blue Orange Games,Foxgames (Poland),Lúdilo,Pegasus Spiele",6.21447,76,Action / Dexterity,,,6.353280220005249
4,50,10,2,25,Bill & Ted's Excellent Boardgame,50,2016,"Sabrina Gonzalez,Len Peralta,Ben Williams",Movies / TV / Radio theme,"Samuel Mitschke,Randy Scheunemann",no,Steve Jackson Games,6.3125,64,Movies / TV / Radio theme,,,6.367357600572737
6,120,12,2,60,Mi Tierra: New Era,120,2016,Cristián González,"Economic,Farming,Industry / Manufacturing","Alberto Abudinen,Diego Benavente,Ketty Galleguillos",no,"Aldebaran Games,GDM Games",7.1425,196,Economic,Farming,Industry / Manufacturing,6.590689205061816
6,120,12,1,90,Saltlands,120,2016,Bazsó Lossonczy,"Adventure,Exploration,Fighting,Negotiation,Science Fiction","András Drozdy,Gombos Gergely,Gergely Kruppa",yes,Antler Games,7.74567,127,Adventure,Exploration,"Fighting,Negotiation,Science Fiction",6.652136804980899
5,40,8,2,20,Yeti,40,2016,Dennis Lohausen,"Adventure,Dice",Benjamin Schwer,no,"Alderac Entertainment Group (AEG),Arclight,dV Giochi,Lucrum Games,Matagot,Pegasus Spiele",6.38938,226,Adventure,Dice,,6.379048989976616
6,120,14,1,30,Virus,120,2016,"Kevin Dubeau,Mirko Failoni,Marina Fischetti","Action / Dexterity,Horror,Real-time,Science Fiction,Zombies",Michele Quondam,no,Giochix.it,7.16374,131,Action / Dexterity,Horror,"Real-time,Science Fiction,Zombies",6.538256143776581
4,60,10,3,45,Zombie Tower 3D,60,2015,"Mana Okada,Riyo","Negotiation,Zombies","Ryo Kawakami,宮野 華也 (Kaya Miyano)",no,"cosaic,Group SNE",6.73774,87,Negotiation,Zombies,,6.428233503787093
6,120,10,3,60,Munchkin Marvel,120,2016,unknown,"Card Game,Comic Book / Strip,Fighting",Andrew Wolf,yes,"Steve Jackson Games,USAopoly",7.07629,324,Card Game,Comic Book / Strip,Fighting,6.650373357673572
6,40,8,2,20,The Butterfly Garden,40,2016,Cathy Gruetzke-Blais,"Animals,Card Game",Steve Finn,yes,Dr. Finn's Games,6.89631,194,Animals,Card Game,,6.520279289226258
999,100,8,2,10,Scrimish Card Game,100,2015,unknown,Card Game,Danny Zondervan,no,"Nexci, LLC",6.13548,93,Card Game,,,6.336912861252991
5,45,10,1,30,Ludi Gladiatorii,45,2015,Pedro M. Vinaches,"Ancient,Card Game,Fighting",Alfonso G. de Rueda,no,Tortugames,6.92282,85,Ancient,Card Game,Fighting,6.454067327731664
4,60,14,2,60,Tyrants of the Underdark,60,2016,unknown,Fantasy,"Peter Lee,Rodney Thompson,Andrew Veen",yes,"Gale Force Nine, LLC,Heidelberger Spieleverlag,Wizards of the Coast",7.9852,1206,Fantasy,,,7.513095478735654
2,25,13,1,25,100 Swords: The Blue Mammoth's Dungeon,25,2016,Samuel Strick,"Card Game,Fantasy","Clayton Grey,Samuel Strick",yes,Laboratory Games,6.9283,106,Card Game,Fantasy,,6.471269780070996
0,0,11,3,15,The Contender: The Game of Presidential Debate,0,2015,Guts & Glory (Branding and Design),"Card Game,Party Game,Political","John Teasdale,Justin Robert Young",no,"(Self-Published),(Web published),The Contender",6.75263,57,Card Game,Party Game,Political,6.41308724725857
2,480,12,2,120,Plan Orange: Pacific War 1930 - 1935,480,2016,"Francisco Colmenares,Rodger B. MacGowan,Mark Simonitch","Nautical,Wargame,World War II",Mark Herman,no,RBM Studio,7.51948,77,Nautical,Wargame,World War II,6.527191762084962
4,180,14,2,120,Bloc by Bloc: The Insurrection Game,180,2016,Tim Simons,"Bluffing,Political","Rocket Lee,Tim Simons",no,Out of Order Games,7.71406,64,Bluffing,Political,,6.5263998700762835
1,60,8,1,45,Sans Alliés,60,2016,Studio1126,"Card Game,Modern Warfare,Print & Play,Wargame",Geoffrey Greer,no,"Golden Games,Past Go Gaming",7.45433,60,Card Game,Modern Warfare,"Print & Play,Wargame",6.490088369148256
4,180,14,1,45,Aventuria Adventure Card Game,180,2016,Nadine Schäkel,"Card Game,Fantasy,Fighting","Michael Palm,Lukas Zach",yes,Ulisses Spiele,7.54474,95,Card Game,Fantasy,Fighting,6.561243675164746
5,20,7,2,20,Zany Penguins,20,2016,Rémy Tornior,"Animals,Card Game","Bruno Cathala,Mathieu Lanvin",no,"Bombyx,GoKids 玩樂小子,REBEL.pl",6.78864,501,Animals,Card Game,,6.58171661011291
4,15,5,2,15,My First Stone Age,15,2016,Michael Menzel,"Children's Game,Memory,Prehistoric",Marco Teubner,no,"999 Games,Bard Centrum Gier,Devir,Filosofia Éditions,Hans im Glück Verlags-GmbH,Lautapelit.fi,MINDOK,Z-Man Games",6.83117,537,Children's Game,Memory,Prehistoric,6.610923796261354
5,90,10,2,60,West of Africa,90,2016,Harald Lieske,"Civilization,Economic,Farming",Martin Schlegel,yes,ADC Blackfire Entertainment GmbH,6.495,180,Civilization,Economic,Farming,6.406308362827975
6,30,8,1,20,Carrotia,30,2016,CDS Studio,"Action / Dexterity,Children's Game,Party Game,Real-time",Malte Kühle,yes,MAGE Company,6.05455,55,Action / Dexterity,Children's Game,"Party Game,Real-time",6.342684570672114
6,30,10,2,15,The Cohort,30,2016,Loïc Billiau,"Card Game,Party Game",Jeremie Kletzkine,no,MAGE Company,6.92453,64,Card Game,Party Game,,6.436807813338694
4,40,8,2,40,Smugglers,40,2016,Fiore GmbH,Real-time,"Klaus Teuber,Benjamin Teuber",no,KOSMOS,5.57684,96,Real-time,,,6.2459166555755425
5,30,8,2,30,Kerala,30,2016,"Claus Stephan,Antje Stephan",unknown,Kirsten Hiese,no,"KOSMOS,SD Games",6.68694,134,,,,6.440441083159342
5,20,8,3,20,Halt mal kurz: Das Känguru-Spiel,20,2016,unknown,"Card Game,Humor",Marc-Uwe Kling,no,KOSMOS,5.94175,194,Card Game,Humor,,6.253442632165739
4,25,6,2,15,Castle Flutterstone,25,2016,Rolf Vogt,"Action / Dexterity,Children's Game",Guido Hoffmann,no,"999 Games,Drei Magier Spiele,Lion Rampant Imports",6.32377,61,Action / Dexterity,Children's Game,,6.3688763934456745
6,30,8,3,30,Zock 'n' Roll,30,2016,unknown,Dice,Jörg von Rüden,no,Schmidt Spiele,6.28289,76,Dice,,,6.3623078588941375
4,30,8,2,30,Dream Islands,30,2016,Michael Menzel,unknown,Lorenz Kutschke,yes,Schmidt Spiele,6.47711,83,,,,6.389004831428856
6,30,8,3,30,Skull King: Das Würfelspiel,30,2016,unknown,Dice,Manfred Reindl,no,Schmidt Spiele,6.3374,123,Dice,,,6.367078469860391
12,30,8,3,30,Vampire Queen,30,2016,"Irene Bressel,Eckhard Freytag",Card Game,Wolfgang Kramer,no,Schmidt Spiele,6.36146,89,Card Game,,,6.372427210056067
5,30,10,2,10,Sugi,30,2016,Alba Aragon,"Exploration,Racing",Víctor Samitier,no,"Doppio Gioco,GDM Games",6.12231,65,Exploration,Racing,,6.345380241987653
4,60,14,1,60,Aeon's End,60,2016,"Gong Studios,Scott Hartman","Fantasy,Science Fiction",Kevin Riley,yes,"Action Phase Games,Indie Boards & Cards",8.19342,1173,Fantasy,Science Fiction,,7.649773668095053
4,45,14,2,30,Retreat to Darkmoor,45,2016,"Jacqui Davis,Scott Hartman",Fantasy,"Matt Loomis,Isaac Shalev",yes,Action Phase Games,6.7679,88,Fantasy,,,6.433273616875891
4,60,12,2,45,Via Nebula,60,2016,Vincent Joubert,"Territory Building,Transportation",Martin Wallace,no,"REBEL.pl,Space Cowboys",7.2602,1674,Territory Building,Transportation,,7.056469405116386
4,30,0,2,2,Less: Like Chess but Less!,30,2015,unknown,Abstract Strategy,Aleksandr Starovojtov,no,Inventedfor.com,7.06348,89,Abstract Strategy,,,6.478504935013622
5,20,10,2,20,Archaeology: The New Expedition,20,2016,Atha Kanaani,Card Game,Phil Walker-Harding,no,Z-Man Games,7.31131,1132,Card Game,,,7.024260175688128
2,120,0,1,30,The Walking Dead: All Out War,120,2016,Charlie Adlard,"Comic Book / Strip,Miniatures,Zombies",Mark Latham,yes,"2Tomatoes,Magic Store Srl,Mantic Games",8.17104,212,Comic Book / Strip,Miniatures,Zombies,6.909340121801999
2,15,14,2,10,Twilight Squabble,15,2016,"Scott Nicely,Steven Tu","Card Game,Modern Warfare,Political,Wargame",David J. Mortimer,no,Alderac Entertainment Group (AEG),5.88896,163,Card Game,Modern Warfare,"Political,Wargame",6.255037958858256
1,90,12,1,45,Star Trek: The Dice Game,90,2016,Carl White,"Dice,Print & Play,Science Fiction",Carl White,no,(Web published),7.71709,79,Dice,Print & Play,Science Fiction,6.557581686913685
5,90,12,3,45,North American Railways,90,2016,Harald Lieske,"Card Game,Economic",Peer Sylvester,no,Spielworxx,6.85693,162,Card Game,Economic,,6.492465780548374
5,30,6,2,30,Leo,30,2016,Michael Menzel,Children's Game,Leo Colovini,yes,"999 Games,ABACUSSPIELE,Devir,dV Giochi,G3,GoKids 玩樂小子,Hobby World,Lautapelit.fi",6.90177,322,Children's Game,,,6.580972781901488
99,20,8,2,20,Micro Robots,20,2016,Christian Fiore,"Abstract Strategy,Puzzle,Real-time",Andreas Kuhnekath,no,"ABACUSSPIELE,Devir,Oya,Swan Panasia Co., Ltd.,Z-Man Games",6.37106,232,Abstract Strategy,Puzzle,Real-time,6.373327331588831
4,30,8,2,15,Animals on Board,30,2016,Alexander Jung,Animals,"Wolfgang Sentker,Ralf zur Linde",no,"999 Games,Ediciones MasQueOca,eggertspiele,G3,Korea Boardgames co., Ltd.,Lautapelit.fi,Matagot,Pegasus Spiele,Piatnik,Stronghold Games,Swan Panasia Co., Ltd.",6.8642,948,Animals,,,6.695063043317005
4,60,14,2,60,Teenage Mutant Ninja Turtles Dice Masters,60,2016,unknown,"Collectible Components,Comic Book / Strip,Dice,Fighting","Mike Elliott,Eric M. Lang",yes,WizKids,7.44927,143,Collectible Components,Comic Book / Strip,"Dice,Fighting",6.6134296994137225
4,40,10,2,20,Dale of Merchants 2,40,2016,Sami Laakso,"Animals,Card Game,Fantasy,Print & Play,Racing",Sami Laakso,yes,"BGL,Fullcap Games,Snowdale Design",7.59936,416,Animals,Card Game,"Fantasy,Print & Play,Racing",6.930702452754393
6,30,8,2,15,Bear Valley,30,2016,William Bricker,"Animals,Card Game,Exploration",Carl Chudyk,no,Stronghold Games,5.65614,185,Animals,Card Game,Exploration,6.180402316383976
1,50,13,1,50,Empires in America (second edition),50,2016,"Tim Allen,Alan Emrich","Age of Reason,American Indian Wars,Wargame",Joseph Miranda,no,Victory Point Games,7.74459,74,Age of Reason,American Indian Wars,Wargame,6.55102673645126
4,40,10,2,40,Imhotep,40,2016,"Miguel Coimbra,Michaela Kienle",Ancient,Phil Walker-Harding,yes,"Devir,Galakta,Giochi Uniti,KOSMOS,Lautapelit.fi,Piatnik,White Goblin Games",7.32797,3712,Ancient,,,7.214770732840224
4,75,10,2,45,Ulm,75,2016,Michael Menzel,"Medieval,Renaissance",Günter Burkhardt,no,"dV Giochi,HUCH! & friends,R&R Games",7.26436,921,Medieval,Renaissance,,6.95120707017806
4,60,10,2,45,Touria,60,2016,Klemens Franz,"Adventure,Fantasy,Humor,Medieval,Renaissance,Travel","Inka Brand,Markus Brand,Michael Rieneck",yes,"HUCH! & friends,R&R Games",6.57358,181,Adventure,Fantasy,"Humor,Medieval,Renaissance,Travel",6.4273240333671415
8,30,12,3,15,Imagine,30,2015,Shintaro Ono (大野 森太郎),"Deduction,Party Game,Puzzle","藤田 真吾 (Shingo Fujita),Shotaro Nakashima,大木基至 (Motoyuki Ohki),Hiromi Oikawa",no,"ボドゲイム (Bodogeimu),Broadway Toys LTD,Cocktail Games,Galápagos Jogos,Gamewright,HUCH! & friends,Moonster Games,Oliphante,REBEL.pl",7.10356,688,Deduction,Party Game,Puzzle,6.796665796904902
6,45,12,2,30,Exposed,45,2016,Adam Foreman,"Bluffing,Deduction,Party Game","Brian Henk,Clayton Skancke",yes,Overworld Games,6.6736,125,Bluffing,Deduction,Party Game,6.434223498756837
2,40,13,2,40,Thunder & Lightning,40,2016,Chris Quilliams,"Bluffing,Card Game,Fantasy,Mythology",Richard Borg,no,"Filosofia Éditions,Z-Man Games",7.40149,397,Bluffing,Card Game,"Fantasy,Mythology",6.828964567138264
5,90,12,3,60,Dynasties: Heirate & Herrsche,90,2016,Claus Stephan,Renaissance,Matthias Cramer,no,"Hans im Glück Verlags-GmbH,White Goblin Games,Z-Man Games",7.22202,521,Renaissance,,,6.806916852813931
4,60,12,1,30,The Castles of Burgundy: The Card Game,60,2016,"Julien Delval,Harald Lieske",Card Game,Stefan Feld,no,"alea,Ravensburger Spieleverlag GmbH",7.27642,2368,Card Game,,,7.119160476542198
8,0,8,2,15,Knit Wit,0,2016,Philippe Guérin,Word Game,Matt Leacock,no,"Broadway Toys LTD,Cube Factory of Ideas,Filosofia Éditions,Z-Man Games",6.37609,514,Word Game,,,6.375246495782074
5,90,10,2,60,Rhodes,90,2016,Julien Delval,"Ancient,City Building,Economic,Nautical,Transportation",Pieter Boots,no,The Game Master BV,6.8427,170,Ancient,City Building,"Economic,Nautical,Transportation",6.493206995108991
4,20,10,2,20,Martial Art,20,2016,Danielle Barnett,"Card Game,Medieval","Adrian Marrs,Jonathan Ruland",no,Spider-Goat Games,7.80377,53,Card Game,Medieval,,6.511373411795702
6,10,14,2,10,Lost Legacy: Fourth Chronicle – The Werewolf & Undying Heart,10,2016,Diego Gisbert Llorens,"Bluffing,Card Game,Deduction","John Goodenough,Seiji Kanai,Hayato Kisaragi",no,Alderac Entertainment Group (AEG),7.37269,93,Bluffing,Card Game,Deduction,6.530944109145065
2,30,10,2,15,Odin's Ravens (second edition),30,2016,Johan Egerkrans,"Animals,Card Game,Mythology,Racing",Thorsten Gimmler,no,Osprey Games,7.11055,743,Animals,Card Game,"Mythology,Racing",6.814423440646037
6,120,14,1,45,Cthulhu: A Deck Building Game,120,2016,Graham Sisk,"Card Game,Horror",Philip Loyer,no,Wyvern Gaming,6.33962,53,Card Game,Horror,,6.371048004924093
4,60,10,2,30,Meeple War,60,2016,Anne Heidsieck,"Exploration,Fantasy,Fighting,Medieval",Max Valembois,no,"Blue Cocker Games,uplay.it edizioni",6.92278,284,Exploration,Fantasy,"Fighting,Medieval",6.573034702452836
4,40,14,2,40,Pandemic: Reign of Cthulhu,40,2016,"Fred Jordan,Atha Kanaani,Paul Kluka,Chris Quilliams","Horror,Mythology","Matt Leacock,Chuck D. Yager",no,"Asmodee,Asterion Press,Devir,Filosofia Éditions,Hobby Japan,Kaissa Chess & Games,Lacerta,Z-Man Games",7.58982,2585,Horror,Mythology,,7.392828002179262
5,20,8,3,20,Matryoshka,20,2016,Eduardo Bera,Card Game,Sérgio Halaban,no,"FunBox Jogos,Mercurio,Terra Nova Games,White Goblin Games",6.94196,135,Card Game,,,6.495046120823659
4,15,10,2,5,Control,15,2016,"Kyle Key,Mattox Shuler","Card Game,Science Fiction",Mattox Shuler,no,Keymaster Games,7.11365,271,Card Game,Science Fiction,,6.634226766177721
4,40,12,2,40,Bethel Woods,40,2016,"Jeremy Gosser,Emma Weakley","Fantasy,Novel-based,Science Fiction",Shem Phillips,no,Garphill Games,7.40525,61,Fantasy,Novel-based,Science Fiction,6.486470475442109
8,60,10,2,30,SOL,60,2016,Xavier Gueniffey Durin,"Adventure,Deduction,Exploration",Pierre Buty,yes,Catch Up Games,6.52661,109,Adventure,Deduction,Exploration,6.401625905949135
8,20,8,2,20,Sushi Go Party!,20,2016,Nan Rangsima,Card Game,Phil Walker-Harding,no,"Devir,Gamewright,uplay.it edizioni,White Goblin Games",7.73132,3711,Card Game,,,7.5702014264362445
6,45,10,2,30,America,45,2016,Stephanie Gustafsson,"Bluffing,Party Game,Trivia","Ted Alspach,Friedemann Friese",no,"Bézier Games, Inc.",6.98093,285,Bluffing,Party Game,Trivia,6.594592021303215
4,60,8,2,30,Vikings on Board,60,2016,"Maëva da Silva,Christine Deschamps",unknown,"Charles Chevallier,Catherine Dumas,Pascal Pelemans",no,"ADC Blackfire Entertainment,ADC Blackfire Entertainment GmbH,Blue Orange (EU),Blue Orange Games,Broadway Toys LTD",6.20813,256,,,,6.318083289316169
2,20,8,1,20,Bubblee Pop,20,2016,Alexey Rudikov,unknown,Grégory Oliver,no,Bankiiiz Editions,6.87665,182,,,,6.508416402819682
4,30,8,2,30,Edenia,30,2016,Camille Chaussy,"Racing,Space Exploration",Mathieu Lanvin,no,BLAM !,6.55911,56,Racing,Space Exploration,,6.392985335832776
4,45,8,2,45,Risky Adventure,45,2016,Markus Erdt,"Adventure,Dice",Anthony Rubbo,no,"Piatnik,Queen Games,REBEL.pl",6.10733,116,Adventure,Dice,,6.324090855069843
4,45,8,2,45,World Monuments,45,2016,Patricia Limberger,Renaissance,Piero Cioni,yes,Queen Games,6.45464,281,Renaissance,,,6.403256756367508
4,90,14,1,60,51st State: Master Set,90,2016,Grzegorz Bobrowski,"Card Game,City Building,Economic,Science Fiction",Ignacy Trzewiczek,yes,Portal Games,7.92051,1705,Card Game,City Building,"Economic,Science Fiction",7.569913486042187
4,45,14,1,30,The Goonies: Adventure Card Game,45,2016,unknown,Movies / TV / Radio theme,"Ben Pinchback,Matt Riddle",no,Albino Dragon,6.78093,127,Movies / TV / Radio theme,,,6.456726948521569
5,15,4,2,10,Go Cuckoo!,15,2016,Gabriela Silveira,"Action / Dexterity,Children's Game,Party Game","Josep M. Allué,Víktor Bautista i Roca",no,HABA - Habermaaß GmbH,7.04245,233,Action / Dexterity,Children's Game,Party Game,6.586740159240141
6,90,14,3,35,Emergence: A Game of Teamwork and Deception,90,2016,unknown,"Bluffing,Deduction,Mafia,Science Fiction,Spies/Secret Agents","Benjamin Morgan,Jordan Roberts,William Sheng",no,unknown,6.8875,88,Bluffing,Deduction,"Mafia,Science Fiction,Spies/Secret Agents",6.451172936603781
5,40,12,1,20,Multiuniversum,40,2016,"Paweł Niziołek,Piotr Uzdowski","Card Game,Science Fiction",Manuel Correia,yes,"Board&Dice,Last Level",7.01339,537,Card Game,Science Fiction,,6.70528458700388
5,30,10,2,10,Nightmarium,30,2014,unknown,"Card Game,Fantasy",Konstantin Seleznev,no,"Igrology,Magellan",7.19952,104,Card Game,Fantasy,,6.516456567422224
4,40,8,2,30,Flag Dash,40,2016,"Jason Flack,Jason D. Kingsley,Jordan Weeks","Deduction,Sports",Kirk Dennison,yes,"PieceKeeper Games,Ultra PRO",6.8288,92,Deduction,Sports,,6.4449987951402425
4,150,14,1,90,Martians: A Story of Civilization,150,2016,Paweł Niziołek,"City Building,Civilization,Economic,Exploration,Science Fiction,Space Exploration","Grzegorz Okliński,Krzysztof Wolicki",no,REDIMP GAMES,6.63034,386,City Building,Civilization,"Economic,Exploration,Science Fiction,Space Exploration",6.485892693818311
4,30,8,2,15,Final Touch,30,2016,Pandaluna,"Bluffing,Card Game",Mike Elliott,no,"Asmodee,REBEL.pl,Space Buddies",6.42029,137,Bluffing,Card Game,,6.384253401449016
